id,astar_1000tr_reg_dep,cr_1000tr_dep,astar_1000tr_reg_arr,cr_1000tr_arr,astar_1000tr_reg_route,cr_1000tr_route,astar_1000tr_reg_traveltime,cr_1000tr_traveltime,same_traveltime?,same_route?
397,397.0,397.0,713.0,708.0,['-3131 -2502 -2206 2202 -2168 -2166 -1483 -1425 1415 -523 -338 -123 125 344 365 533 1388 1464 3603'],['-3131 -2502 -2206 2202 -2168 -2166 -1483 -1425 1415 -523 -338 -123 125 344 365 533 1388 1464 3603'],316.0,311.0,False,True
398,398.0,398.0,536.0,535.0,['-4256 -3607 -1464 -1388 -533 -365 -344 -125 123 338 505 597'],['-4256 -3607 -1464 -1388 -533 -365 -344 -125 123 338 505 597'],138.0,137.0,False,True
399,399.0,399.0,557.0,557.0,['-698 728 1029 -1005 -612 608 -614 618 2439 2979 3769'],['-698 728 1029 -1005 -612 608 -614 618 2439 2979 3769'],158.0,158.0,True,True
400,400.0,400.0,659.0,659.0,['-3155 -2714 -846 -642 -592 -332 -119 -15 13 64 -121 125 344 -344'],['-3155 -2714 -846 -642 -592 -332 -119 -15 13 64 -121 125 344 -344'],259.0,259.0,True,True
401,401.0,401.0,594.0,620.0,['1363 -1363 1359 -876 -639 -319 -117 -15 -3 9'],['1363 -1363 1359 -876 -639 -319 -117 -15 -3 9'],193.0,219.0,False,True
402,402.0,402.0,558.0,601.0,['-625 639 876 -1535 -1533 -1524 1526 1891 2112 -2112'],['-625 639 876 -1535 -1533 -1524 1526 1891 2112 -2112'],156.0,199.0,False,True
403,403.0,403.0,649.0,663.0,['1005 -1029 -728 -11 3 15 119 330 -2200 -2186 2185 2482 -3779 -3091 3801 -3799'],['1005 -1029 -728 -11 3 15 119 330 -2200 -2186 2185 2482 -3779 -3091 3801 -3799'],246.0,260.0,False,True
404,404.0,404.0,601.0,599.0,['1093 -1093 -1029 -728 -11 9 19 123 338 523 -1415 -1357 1494'],['1093 -1093 -1029 -728 -11 9 19 123 338 523 -1415 -1357 1494'],197.0,195.0,False,True
405,405.0,405.0,553.0,553.0,['-535 535 601 -613 614 2149 2421 2893 -3737'],['-535 535 601 -613 614 2149 2421 2893 -3737'],148.0,148.0,True,True
406,406.0,406.0,544.0,543.0,['-2210 -2120 2128 -2168 -2166 -3439 -2756 2756'],['-2210 -2120 2128 -2168 -2166 -3439 -2756 2756'],138.0,137.0,False,True
407,407.0,407.0,547.0,548.0,['128 383 579 614 2149 2421 2881 -2881'],['128 383 579 614 2149 2421 2881 -2881'],140.0,141.0,False,True
408,408.0,408.0,531.0,531.0,['2895 -2895 2961 -3740 3739 -3737 -1404 -1345'],['2895 -2895 2961 -3740 3739 -3737 -1404 -1345'],123.0,123.0,True,True
409,409.0,409.0,692.0,702.0,['2482 -2482 -2185 2186 2200 -732 -625 -319 313 -326 -121 125 344 365 569 2876'],['2482 -2482 -2185 2186 2200 -732 -625 -319 313 -326 -121 125 344 365 569 2876'],283.0,293.0,False,True
410,412.0,412.0,550.0,550.0,['319 -319 313 -326 -121 125 344 365 569 -569'],['319 -319 313 -326 -121 125 344 365 569 -569'],138.0,138.0,True,True
411,411.0,411.0,753.0,753.0,['1895 -1895 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 2872 2873 2979 3769'],['1895 -1895 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 2872 2873 2979 3769'],342.0,342.0,True,True
412,412.0,412.0,566.0,565.0,['734 1033 -882 -639 -319 -38 -17 25 128'],['734 1033 -882 -639 -319 -38 -17 25 128'],154.0,153.0,False,True
413,413.0,413.0,643.0,644.0,['-1323 -882 -639 -319 -117 -15 -3 11 728 1029 1093 1343'],['-1323 -882 -639 -319 -117 -15 -3 11 728 1029 1093 1343'],230.0,231.0,False,True
414,414.0,414.0,573.0,556.0,['1373 1441 2278 -2447 -1493 1483 -3439 -3435 3437 4049'],['1373 1441 2278 -2447 -1493 1483 -3439 -3435 3437 4049'],159.0,142.0,False,True
415,415.0,415.0,679.0,668.0,['3769 -4257 -3611 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 -730'],['3769 -4257 -3611 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 -730'],264.0,253.0,False,True
416,416.0,416.0,535.0,536.0,['-848 -650 674 -837 -732 -625 639 880 -880'],['-848 -650 674 -837 -732 -625 639 880 -880'],119.0,120.0,False,True
417,417.0,417.0,699.0,690.0,['2210 -1895 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 -614'],['2210 -1895 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 -614'],282.0,273.0,False,True
418,418.0,418.0,711.0,703.0,['1797 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -2149'],['1797 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -2149'],293.0,285.0,False,True
419,419.0,419.0,504.0,507.0,['-592 -332 -119 -15 -3 11 696'],['-592 -332 -119 -15 -3 11 696'],85.0,88.0,False,True
420,420.0,420.0,614.0,623.0,['-3719 601 -585 -210 -25 17 38 -117 119 332 592 650 2724'],['-3719 601 -585 -210 -25 17 38 -117 119 332 592 650 2724'],194.0,203.0,False,True
421,421.0,421.0,596.0,596.0,['1774 -1523 1517 1783 -1883 1891 2110 2206 2502 3131 3847'],['1774 -1523 1517 1783 -1883 1891 2110 2206 2502 3131 3847'],175.0,175.0,True,True
422,422.0,422.0,724.0,724.0,['3611 -3611 -1464 -1388 -533 -365 -344 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3885'],['3611 -3611 -1464 -1388 -533 -365 -344 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3885'],302.0,302.0,True,True
423,423.0,423.0,757.0,750.0,['-3814 -3119 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 569 2876 3720 -3639'],['-3814 -3119 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 569 2876 3720 -3639'],334.0,327.0,False,True
424,424.0,424.0,588.0,601.0,['2202 -2168 -1930 1767 -880 -639 -319 313 -326 326'],['2202 -2168 -1930 1767 -880 -639 -319 313 -326 326'],164.0,177.0,False,True
425,425.0,425.0,580.0,580.0,['3764 -2979 -2439 -618 -579 -383 -128 -25 17 -13'],['3764 -2979 -2439 -618 -579 -383 -128 -25 17 -13'],155.0,155.0,True,True
426,426.0,426.0,518.0,519.0,['-1429 1429 1523 1798 1941 2185'],['-1429 1429 1523 1798 1941 2185'],92.0,93.0,False,True
427,427.0,427.0,599.0,597.0,['533 -533 -365 -344 -125 121 -64 38 319 639 882'],['533 -533 -365 -344 -125 121 -64 38 319 639 882'],172.0,170.0,False,True
428,428.0,428.0,656.0,658.0,['2486 -3122 3121 -2482 -2185 2186 2200 -330 -119 -15 -3 11 698 -698'],['2486 -3122 3121 -2482 -2185 2186 2200 -330 -119 -15 -3 11 698 -698'],228.0,230.0,False,True
429,429.0,429.0,534.0,535.0,['-1533 -1441 -1427 1429 1523 1798 1941 2186'],['-1533 -1441 -1427 1429 1523 1798 1941 2186'],105.0,106.0,False,True
430,430.0,430.0,658.0,669.0,['3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 319 639 882 -1033 -734'],['3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 319 639 882 -1033 -734'],228.0,239.0,False,True
431,431.0,431.0,594.0,594.0,['2149 -2149 -614 613 -585 349 379 -492 492'],['2149 -2149 -614 613 -585 349 379 -492 492'],163.0,163.0,True,True
432,432.0,432.0,602.0,597.0,['-1357 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3611'],['-1357 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3611'],170.0,165.0,False,True
433,433.0,433.0,555.0,559.0,['-325 325 588 -517 505 -504'],['-325 325 588 -517 505 -504'],122.0,126.0,False,True
434,434.0,434.0,542.0,542.0,['-2006 -1942 -1883 -1526 -1431 1431'],['-2006 -1942 -1883 -1526 -1431 1431'],108.0,108.0,True,True
435,436.0,436.0,470.0,470.0,['123 336 361'],['123 336 361'],34.0,34.0,True,True
436,436.0,436.0,581.0,579.0,['-2185 -1941 -1773 -1501 -1429 1427 1447 -1494'],['-2185 -1941 -1773 -1501 -1429 1427 1447 -1494'],145.0,143.0,False,True
437,437.0,437.0,534.0,535.0,['3761 -4495 -2903 -2423 -2158 2158'],['3761 -4495 -2903 -2423 -2158 2158'],97.0,98.0,False,True
438,438.0,438.0,571.0,571.0,['-2873 -2872 -533 -365 -344 -125 123 338 523'],['-2873 -2872 -533 -365 -344 -125 123 338 523'],133.0,133.0,True,True
439,439.0,439.0,637.0,637.0,['-1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 -9'],['-1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 -9'],198.0,198.0,True,True
440,440.0,440.0,818.0,821.0,['-2963 2969 3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -2186 2185 2482 -3779 -3091 3800 -3119'],['-2963 2969 3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -2186 2185 2482 -3779 -3091 3800 -3119'],378.0,381.0,False,True
441,441.0,441.0,645.0,645.0,['-1033 -734 -625 -319 313 -326 -121 125 344 365 569 2876 3734'],['-1033 -734 -625 -319 313 -326 -121 125 344 365 569 2876 3734'],204.0,204.0,True,True
442,442.0,442.0,741.0,751.0,['4256 -3603 -1464 -1388 -533 -365 -344 -125 123 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 1942 1950 2194 -2449 2477'],['4256 -3603 -1464 -1388 -533 -365 -344 -125 123 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 1942 1950 2194 -2449 2477'],299.0,309.0,False,True
443,443.0,443.0,628.0,629.0,['-2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -732'],['-2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -732'],185.0,186.0,False,True
444,444.0,444.0,740.0,739.0,['-3737 -1404 -1345 -1342 1343 -1199 1201 3772 -3162 -848 -650 674 -837 -2200 -1882 -1523 1517 1783 -1883 1891'],['-3737 -1404 -1345 -1342 1343 -1199 1201 3772 -3162 -848 -650 674 -837 -2200 -1882 -1523 1517 1783 -1883 1891'],296.0,295.0,False,True
445,455.0,455.0,573.0,573.0,['17 38 -117 119 332 592 650 -650'],['17 38 -117 119 332 592 650 -650'],118.0,118.0,True,True
446,446.0,446.0,562.0,561.0,['-2903 -2423 -2158 -867 -618 -579 -383 383'],['-2903 -2423 -2158 -867 -618 -579 -383 383'],116.0,115.0,False,True
447,447.0,447.0,590.0,585.0,['-2300 -1057 -523 -338 -123 125 344 365 569 -569'],['-2300 -1057 -523 -338 -123 125 344 365 569 -569'],143.0,138.0,False,True
448,453.0,453.0,591.0,580.0,['-618 614 2149 -1919 2158 2423 2895 -2895'],['-618 614 2149 -1919 2158 2423 2895 -2895'],138.0,127.0,False,True
449,450.0,450.0,648.0,660.0,['128 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1774'],['128 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1774'],198.0,210.0,False,True
450,450.0,450.0,552.0,552.0,['876 -1535 -1494 1357 1415 -4050 -3497 -3438'],['876 -1535 -1494 1357 1415 -4050 -3497 -3438'],102.0,102.0,True,True
451,451.0,451.0,602.0,602.0,['730 880 1357 1415 -523 505 597 684 2291'],['730 880 1357 1415 -523 505 597 684 2291'],151.0,151.0,True,True
452,452.0,452.0,617.0,616.0,['-313 319 639 880 -1767 1767'],['-313 319 639 880 -1767 1767'],165.0,164.0,False,True
453,453.0,453.0,699.0,692.0,['2110 2202 -2168 -1930 1767 -880 -639 625 732 837 -674 642 846 2714 3155'],['2110 2202 -2168 -1930 1767 -880 -639 625 732 837 -674 642 846 2714 3155'],246.0,239.0,False,True
454,454.0,454.0,571.0,571.0,['-1363 1363 1429 1517 1797 2006'],['-1363 1363 1429 1517 1797 2006'],117.0,117.0,True,True
455,461.0,461.0,633.0,632.0,['-650 -592 -332 -119 -15 13 64 -121 123 336 361 496'],['-650 -592 -332 -119 -15 13 64 -121 123 336 361 496'],172.0,171.0,False,True
456,456.0,456.0,669.0,681.0,['-3159 -2714 -846 -642 -592 -332 -119 -15 13 64 -121 125 344 365'],['-3159 -2714 -846 -642 -592 -332 -119 -15 13 64 -121 125 344 365'],213.0,225.0,False,True
457,457.0,457.0,638.0,635.0,['1431 1524 1533 1535 -876 -639 -319 -38 -17 25 210 -381'],['1431 1524 1533 1535 -876 -639 -319 -38 -17 25 210 -381'],181.0,178.0,False,True
458,458.0,458.0,697.0,696.0,['1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158'],['1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158'],239.0,238.0,False,True
459,459.0,459.0,789.0,788.0,['1944 -1895 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 2439 2979'],['1944 -1895 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 2439 2979'],330.0,329.0,False,True
460,460.0,460.0,572.0,573.0,['1882 -2186 2185 2482 -3779 -3091 3801'],['1882 -2186 2185 2482 -3779 -3091 3801'],112.0,113.0,False,True
461,461.0,461.0,668.0,669.0,['1523 -1523 -1429 1427 1447 -1494 1357 1415 -523 -338 336 361 492'],['1523 -1523 -1429 1427 1447 -1494 1357 1415 -523 -338 336 361 492'],207.0,208.0,False,True
462,462.0,462.0,763.0,762.0,['1773 -1773 -1501 -1429 1427 1447 -1494 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3603 -3603'],['1773 -1773 -1501 -1429 1427 1447 -1494 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3603 -3603'],301.0,300.0,False,True
463,463.0,463.0,642.0,654.0,['-492 -361 -336 338 523 -1415 -1357 1494 -1447 -1427 1429 1517 1797'],['-492 -361 -336 338 523 -1415 -1357 1494 -1447 -1427 1429 1517 1797'],179.0,191.0,False,True
464,464.0,464.0,685.0,684.0,['2423 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1523'],['2423 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1523'],221.0,220.0,False,True
465,465.0,465.0,561.0,560.0,['-3252 -848 -650 642 846 2714 3159'],['-3252 -848 -650 642 846 2714 3159'],96.0,95.0,False,True
466,469.0,469.0,588.0,588.0,['-2194 -1950 -1942 -1883 1891 2128 -2168 -1930'],['-2194 -1950 -1942 -1883 1891 2128 -2168 -1930'],119.0,119.0,True,True
467,467.0,467.0,551.0,551.0,['1005 -1029 -728 -11 7'],['1005 -1029 -728 -11 7'],84.0,84.0,True,True
468,468.0,468.0,615.0,616.0,['-876 -639 -319 313 -326 -121 125 344 365 533'],['-876 -639 -319 313 -326 -121 125 344 365 533'],147.0,148.0,False,True
469,469.0,469.0,701.0,702.0,['3435 3439 -1483 1493 2447 -2278 -1441 -1427 1429 1501 1775 1935 2183 3121 -3121'],['3435 3439 -1483 1493 2447 -2278 -1441 -1427 1429 1501 1775 1935 2183 3121 -3121'],232.0,233.0,False,True
470,470.0,470.0,584.0,585.0,['333 -333 -7 3 15 119'],['333 -333 -7 3 15 119'],114.0,115.0,False,True
471,471.0,471.0,624.0,624.0,['3162 -3772 3773 -3252 -848 -650 642 846 2714 3159'],['3162 -3772 3773 -3252 -848 -650 642 846 2714 3159'],153.0,153.0,True,True
472,472.0,472.0,712.0,747.0,['-3719 -535 -365 -344 -125 123 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 -1783'],['-3719 -535 -365 -344 -125 123 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 -1783'],240.0,275.0,False,True
473,476.0,476.0,648.0,650.0,['650 -650 674 -837 -2200 -1882 -1523 1517 1797 1950 -1950'],['650 -650 674 -837 -2200 -1882 -1523 1517 1797 1950 -1950'],172.0,174.0,False,True
474,474.0,474.0,739.0,757.0,['679 -679 -7 3 13 38 319 639 880 -1767 1930 2168 -2128 2112 3145 3897'],"['679 -679 -7 3 13 38 319 639 880 -1767 1930 2168 -2128 2112 3145 3897', '679 -679 -7 3 15 117 319 639 880 -1767 1930 2168 -2128 2112 3145 3897']",265.0,283.0,False,False
475,475.0,475.0,588.0,588.0,['2278 -2278 1533 1535 -876 -639 625 734'],['2278 -2278 1533 1535 -876 -639 625 734'],113.0,113.0,True,True
476,477.0,477.0,626.0,627.0,['679 -679 333 -138 126 344 365 569 2876 3734'],['679 -679 333 -138 126 344 365 569 2876 3734'],149.0,150.0,False,True
477,477.0,477.0,763.0,769.0,['-3787 3779 -2482 -2185 2186 2200 -732 -625 -319 313 -326 -121 125 344 365 533 1388 1464 3607'],['-3787 3779 -2482 -2185 2186 2200 -732 -625 -319 313 -326 -121 125 344 365 533 1388 1464 3607'],286.0,292.0,False,True
478,478.0,478.0,616.0,616.0,['-11 9 19 125 344 365 533 1388 1464'],['-11 9 19 125 344 365 533 1388 1464'],138.0,138.0,True,True
479,479.0,479.0,652.0,653.0,['-535 -365 -344 -125 123 338 523 -1415 1425 1493 2447'],['-535 -365 -344 -125 123 338 523 -1415 1425 1493 2447'],173.0,174.0,False,True
480,480.0,480.0,572.0,572.0,['1935 -1935 -1775 1774 1882'],['1935 -1935 -1775 1774 1882'],92.0,92.0,True,True
481,481.0,481.0,654.0,642.0,['3328 -3907 -3166 3252 -3773 -1201 1199 -1343 -1093 -1005 -612 612'],['3328 -3907 -3166 3252 -3773 -1201 1199 -1343 -1093 -1005 -612 612'],173.0,161.0,False,True
482,482.0,482.0,772.0,821.0,['-1771 -1499 -1429 -1363 1359 -876 -639 -319 -38 -17 25 128 383 579 614 2149 2421 2881 -2881'],['-1771 -1499 -1429 -1363 1359 -876 -639 -319 -38 -17 25 128 383 579 614 2149 2421 2881 -2881'],290.0,339.0,False,True
483,485.0,485.0,684.0,685.0,['-121 125 344 -349 585 -613 614 2149 -1919 2158 2423 2895 3742 4469'],['-121 125 344 -349 585 -613 614 2149 -1919 2158 2423 2895 3742 4469'],199.0,200.0,False,True
484,484.0,484.0,631.0,661.0,['1199 -1343 -1093 -1005 -612 -577 -383 381 349 365 533'],['1199 -1343 -1093 -1005 -612 -577 -383 381 349 365 533'],147.0,177.0,False,True
485,485.0,485.0,587.0,587.0,['-2494 -2206 2202 -2168 -2166 -1483 -1425'],['-2494 -2206 2202 -2168 -2166 -1483 -1425'],102.0,102.0,True,True
486,486.0,486.0,591.0,595.0,['333 -138 126 -125 123 338 505'],['333 -138 126 -125 123 338 505'],105.0,109.0,False,True
487,487.0,487.0,669.0,679.0,['-3328 -848 -650 -592 -332 -119 -15 13 -17 25 210 585 -613'],['-3328 -848 -650 -592 -332 -119 -15 13 -17 25 210 585 -613'],182.0,192.0,False,True
488,488.0,488.0,612.0,614.0,['-1942 -1883 -1526 1524 1533 1535 -876 -639 621'],['-1942 -1883 -1526 1524 1533 1535 -876 -639 621'],124.0,126.0,False,True
489,493.0,493.0,562.0,563.0,['-333 333 -138 126'],['-333 333 -138 126'],69.0,70.0,False,True
490,490.0,490.0,807.0,806.0,['-1532 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 2872 2873 2979 -3764 -2969 2963 -4474 4474'],['-1532 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 2872 2873 2979 -3764 -2969 2963 -4474 4474'],317.0,316.0,False,True
491,491.0,491.0,674.0,673.0,['-1935 -1775 1774 1882 2200 -330 -119 -15 -3 7 679 -870'],['-1935 -1775 1774 1882 2200 -330 -119 -15 -3 7 679 -870'],183.0,182.0,False,True
492,492.0,492.0,694.0,685.0,['1930 -1930 1767 -880 -639 625 732 837 -674 642 846 2714 3151'],['1930 -1930 1767 -880 -639 625 732 837 -674 642 846 2714 3151'],202.0,193.0,False,True
493,493.0,493.0,654.0,656.0,['612 1005 -1029 -728 -11 3 13 38 319 639 -639'],"['612 1005 -1029 -728 -11 9 17 38 319 639 -639', '612 1005 -1029 -728 -11 3 15 117 319 639 -639']",161.0,163.0,False,False
494,494.0,494.0,777.0,847.0,['2453 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -2149'],['2453 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -2149'],283.0,353.0,False,True
495,495.0,495.0,745.0,743.0,['-4256 -3607 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 876 -1535'],"['-4256 -3607 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 876 -1535', '-4256 -3607 -1464 -1388 -533 -365 -344 -125 121 326 -313 319 639 876 -1535']",250.0,248.0,False,False
496,496.0,496.0,627.0,629.0,['-625 -319 -38 -17 25 210 585 -613'],['-625 -319 -38 -17 25 210 585 -613'],131.0,133.0,False,True
497,497.0,497.0,567.0,567.0,['618 -618 -579 -383 -128'],['618 -618 -579 -383 -128'],70.0,70.0,True,True
498,498.0,498.0,674.0,681.0,['-3799 -3091 -2171 -1935 -1775 -1501 -1429 -1363 -1323 -1033 -734'],['-3799 -3091 -2171 -1935 -1775 -1501 -1429 -1363 -1323 -1033 -734'],176.0,183.0,False,True
499,506.0,505.0,810.0,842.0,['618 -618 -579 -383 -128 -25 17 38 319 639 880 -1767 1930 2168 -2202 2206 2502 3137 3853'],['618 -618 -579 -383 -128 -25 17 38 319 639 880 -1767 1930 2168 -2202 2206 2502 3137 3853'],304.0,337.0,False,True
500,500.0,500.0,636.0,636.0,['-1533 1533 1535 -876 -639 -319 -38 -17 25'],['-1533 1533 1535 -876 -639 -319 -38 -17 25'],136.0,136.0,True,True
501,501.0,501.0,678.0,672.0,['1029 -1029 -728 -11 3 13 38 319 625 732'],['1029 -1029 -728 -11 9 17 38 319 625 732'],177.0,171.0,False,False
502,502.0,502.0,712.0,711.0,['-3769 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 332 592 -592'],['-3769 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 332 592 -592'],210.0,209.0,False,True
503,503.0,503.0,579.0,579.0,['-2210 -2120 -1891 1883 -1883'],['-2210 -2120 -1891 1883 -1883'],76.0,76.0,True,True
504,504.0,504.0,703.0,701.0,['3603 -3603 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 876 -876'],"['3603 -3603 -1464 -1388 -533 -365 -344 -125 121 -64 38 319 639 876 -876', '3603 -3603 -1464 -1388 -533 -365 -344 -125 123 338 523 -1415 -1357 1494 1535 -876']",199.0,197.0,False,False
505,508.0,505.0,633.0,629.0,['1891 -1891 1883 -1783 -1517 1523 1882 2200'],['1891 -1891 1883 -1783 -1517 1523 1882 2200'],125.0,124.0,False,True
506,506.0,506.0,612.0,612.0,['1404 3737 -3737 -1404 -1345 -1342 1343 -1199'],['1404 3737 -3737 -1404 -1345 -1342 1343 -1199'],106.0,106.0,True,True
507,507.0,509.0,838.0,840.0,['3 13 -17 25 128 383 579 618 867 2158 2423 2895 3744 4474 -2963'],['3 13 -17 25 128 383 579 618 867 2158 2423 2895 3744 4474 -2963'],331.0,331.0,True,True
508,508.0,511.0,686.0,686.0,['-1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 17'],['-1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 17'],178.0,175.0,False,True
509,509.0,509.0,652.0,667.0,['-1429 -1363 -1323 -1033 -734 732 837 -674 650 848 3328'],['-1429 -1363 -1323 -1033 -734 732 837 -674 650 848 3328'],143.0,158.0,False,True
510,510.0,510.0,777.0,757.0,['-2425 -2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1535 -1533 2278 -2607'],['-2425 -2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1535 -1533 2278 -2607'],267.0,247.0,False,True
511,511.0,511.0,613.0,610.0,['3761 -4495 -2903 2895 3742 -3742'],['3761 -4495 -2903 2895 3742 -3742'],102.0,99.0,False,True
512,512.0,512.0,615.0,615.0,['-210 -25 -9 11 698 4681'],['-210 -25 -9 11 698 4681'],103.0,103.0,True,True
513,513.0,513.0,821.0,790.0,['-1011 1005 -1029 -728 -11 9 19 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3885'],['-1011 1005 -1029 -728 -11 9 19 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3885'],308.0,277.0,False,True
514,514.0,514.0,777.0,777.0,['-2006 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -1919'],['-2006 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 614 2149 -1919'],263.0,263.0,True,True
515,515.0,515.0,875.0,879.0,['-2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1775 1935 2173 2449 -2194'],['-2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1775 1935 2173 2449 -2194'],360.0,364.0,False,True
516,516.0,516.0,683.0,686.0,['1883 -1883 -1526 1524 1533 1535 -876 -639 -319 313 -326 -121'],['1883 -1883 -1526 1524 1533 1535 -876 -639 -319 313 -326 -121'],167.0,170.0,False,True
517,517.0,517.0,744.0,672.0,['-11 9 19 125 344 365 533 1388 1464 3603'],['-11 9 19 125 344 365 533 1388 1464 3603'],227.0,155.0,False,True
518,518.0,518.0,795.0,775.0,['-2766 -2289 -684 -597 -505 -338 -123 125 344 -349 585 -613 614 2149 2421 2893 -3739'],['-2766 -2289 -684 -597 -505 -338 -123 125 344 -349 585 -613 614 2149 2421 2893 -3739'],277.0,257.0,False,True
519,519.0,519.0,743.0,787.0,['-2188 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 138 -138'],['-2188 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 138 -138'],224.0,268.0,False,True
520,521.0,521.0,692.0,691.0,['2453 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1425'],['2453 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1425'],171.0,170.0,False,True
521,523.0,526.0,711.0,702.0,['2482 -2482 -2185 2186 2200 -330 -119 -15 -3 11'],['2482 -2482 -2185 2186 2200 -330 -119 -15 -3 11'],188.0,176.0,False,True
522,522.0,522.0,816.0,818.0,['2903 -2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1359 1373'],['2903 -2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1359 1373'],294.0,296.0,False,True
523,523.0,524.0,752.0,785.0,['-1771 -1499 1523 1882 2200 837 -674 650 848 3252 -3773 -1201 1199 -1343 1343'],['-1771 -1499 -1429 -1363 1359 -876 -639 -319 -117 -15 -3 11 728 1029 1093 1343'],229.0,261.0,False,False
524,524.0,524.0,600.0,598.0,['612 1011 1345 -1345'],['612 1011 1345 -1345'],76.0,74.0,False,True
525,525.0,525.0,766.0,768.0,['2969 3764 -2979 -2873 -2872 -533 -365 -344 -125 123 338 523 -4050 -3497 -3438 -3435 3437 4027'],['2969 3764 -2979 -2873 -2872 -533 -365 -344 -125 123 338 523 -4050 -3497 -3438 -3435 3437 4027'],241.0,243.0,False,True
526,526.0,526.0,651.0,649.0,['-840 -642 674 -837 -732 734 1033 -882'],['-840 -642 674 -837 -732 734 1033 -882'],125.0,123.0,False,True
